CT #,GRP #,M #,Client Company,Shipping Term,Transport Mode,Shipper,Consignee,Origin Country,Destination Country,Origin,Destination,Delivery,Port of Loading,Transshipment Port,Port of Discharge,Act Port Load,Act Port Disch,Cargo Ready,Act Depart,Act Arriv,Act Deliv,CT Conts ST,20,40,40HQ,45,CT CBM,CT CWT,CT GWT kg,CT Plts,Sales Invoice #,Date Issued,Issued by,Bill To Party Company,Status,Currency,Billed Sales Amount,USD Sales Amount,Sales Invoice #,SI CC,SI CC Description,USD SI CC
720524,10380,41388,Meritt Hardware Group S.A. (ES),CIF,AIR,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",2025-12-11,2025-12-17,2025-12-03,2025-12-11,2025-12-17,2025-12-23,,,,,,4.155,1273.11,1273.11,3,MH100581,2026-01-08,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,10764.39,11733.18,MH100581,1101,Airfreight,11671.72
720524,10380,41388,Meritt Hardware Group S.A. (ES),CIF,AIR,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",2025-12-11,2025-12-17,2025-12-03,2025-12-11,2025-12-17,2025-12-23,,,,,,,,,,MH100581,2026-01-11,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,10764.39,-related-,MH100581,1620,Bill of Lading Fee,61.46
720525,10380,41388,Meritt Hardware Group S.A. (ES),CIF,AIR,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",2025-12-11,2025-12-17,2025-12-03,2025-12-11,2025-12-17,2025-12-23,,,,,,4.154,1273.12,1273.12,3,MH100581,2026-01-11,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,123.47,134.58,MH100581,1601,Origin Handling,134.58
720526,10380,41388,Meritt Hardware Group S.A. (ES),CIF,AIR,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",2025-12-11,2025-12-17,2025-12-03,2025-12-11,2025-12-17,2025-12-23,,,,,,2.769,848.75,848.75,2,MH100581,2026-01-03,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,770.72,840.09,MH100581,1503,Import Trucking,840.09
720527,CT720527,41389,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Zhongshan Guzhen Lighting Accessories Co., Ltd. - Zhongshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos SL - Riba-roja de Turia,"Shenzhen, China",,"Valencia, Spain",19-Mar-2025,11-Apr-2025,12-Mar-2025,19-Mar-2025,11-Apr-2025,20-Apr-2025,,0,0,1,0,58.679,16830.15,16830.15,42,MH100582,05-May-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,5132.50,5594.43,MH100582,1300,Ocean Freight - Port to Door,4000.83
720527,CT720527,41389,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Zhongshan Guzhen Lighting Accessories Co., Ltd. - Zhongshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos SL - Riba-roja de Turia,"Shenzhen, China",,"Valencia, Spain",19-Mar-2025,11-Apr-2025,12-Mar-2025,19-Mar-2025,11-Apr-2025,20-Apr-2025,,0,0,1,0,,,,,MH100582,11-May-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,5132.50,-related-,MH100582,1630,Origin Charges (All Inclusive),1330.77
720527,CT720527,41389,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Zhongshan Guzhen Lighting Accessories Co., Ltd. - Zhongshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos SL - Riba-roja de Turia,"Shenzhen, China",,"Valencia, Spain",19-Mar-2025,11-Apr-2025,12-Mar-2025,19-Mar-2025,11-Apr-2025,20-Apr-2025,,,,,,,,,,MH100582,06-May-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,5132.50,-related-,MH100582,1601,Origin Handling,133.75
720527,CT720527,41389,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Zhongshan Guzhen Lighting Accessories Co., Ltd. - Zhongshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos SL - Riba-roja de Turia,"Shenzhen, China",,"Valencia, Spain",19-Mar-2025,11-Apr-2025,12-Mar-2025,19-Mar-2025,11-Apr-2025,20-Apr-2025,,,,,,,,,,MH100582,27-Apr-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,5132.50,-related-,MH100582,1620,Bill of Lading Fee,57.74
720527,CT720527,41389,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Zhongshan Guzhen Lighting Accessories Co., Ltd. - Zhongshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos SL - Riba-roja de Turia,"Shenzhen, China",,"Valencia, Spain",19-Mar-2025,11-Apr-2025,12-Mar-2025,19-Mar-2025,11-Apr-2025,20-Apr-2025,,,,,,,,,,MH100582,06-May-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,5132.50,-related-,MH100582,1600,Outlay Fee,71.34
720528,CT720528,41390,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",06-Apr-2025,07-May-2025,01-Apr-2025,06-Apr-2025,07-May-2025,11-May-2025,,0,0,1,0,60.340,20846.21,20846.21,45,MH100583,28-May-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,4947.64,5392.93,MH100583,1300,Ocean Freight & Delivery,4218.00
720528,CT720528,41390,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",06-Apr-2025,07-May-2025,01-Apr-2025,06-Apr-2025,07-May-2025,11-May-2025,,0,0,1,0,,,,,MH100583,28-May-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,4947.64,-related-,MH100583,1630,Origin Charges - All In,1038.97
720528,CT720528,41390,Meritt Hardware Group S.A. (ES),EXW,OCEAN - FCL (AW),"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",06-Apr-2025,07-May-2025,01-Apr-2025,06-Apr-2025,07-May-2025,11-May-2025,,,,,,,,,,MH100583,14-May-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,4947.64,-related-,MH100583,1601,Origin Handling,135.96
720529,CT720529,41391,Meritt Hardware Group S.A. (ES),DAP,AIR,"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",2025-08-13,2025-08-17,2025-08-04,2025-08-13,2025-08-17,2025-08-18,,,,,,7.934,1634.73,1634.73,6,MH100584,2025-09-07,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,6346.39,6917.56,MH100584,1101,Airfreight,5582.33
720529,CT720529,41391,Meritt Hardware Group S.A. (ES),DAP,AIR,"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",2025-08-13,2025-08-17,2025-08-04,2025-08-13,2025-08-17,2025-08-18,,,,,,,,,,MH100584,2025-09-03,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,6346.39,-related-,MH100584,1601,Origin Handling,140.78
720529,CT720529,41391,Meritt Hardware Group S.A. (ES),DAP,AIR,"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",2025-08-13,2025-08-17,2025-08-04,2025-08-13,2025-08-17,2025-08-18,,,,,,,,,,MH100584,2025-08-20,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,6346.39,-related-,MH100584,1503,Import Trucking - 40'hc,609.72
720529,CT720529,41391,Meritt Hardware Group S.A. (ES),DAP,AIR,"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",2025-08-13,2025-08-17,2025-08-04,2025-08-13,2025-08-17,2025-08-18,,,,,,,,,,MH100584,2025-09-07,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,6346.39,-related-,MH100584,1620,Bill of Lading Fee,60.42
720529,CT720529,41391,Meritt Hardware Group S.A. (ES),DAP,AIR,"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",2025-08-13,2025-08-17,2025-08-04,2025-08-13,2025-08-17,2025-08-18,,,,,,,,,,MH100584,2025-09-01,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,6346.39,-related-,MH100584,1618,Hazardous Surcharge,524.31
720530,CT720530,41392,Meritt Hardware Group S.A. (ES),DDP,AIR,"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",17-Jan-2026,23-Jan-2026,12-Jan-2026,17-Jan-2026,23-Jan-2026,24-Jan-2026,,,,,,9.969,3469.35,3469.35,7,MH100585,06-Feb-2026,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,10792.51,11763.84,MH100585,1101,Airfreight,10786.93
720530,CT720530,41392,Meritt Hardware Group S.A. (ES),DDP,AIR,"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",17-Jan-2026,23-Jan-2026,12-Jan-2026,17-Jan-2026,23-Jan-2026,24-Jan-2026,,,,,,,,,,MH100585,04-Feb-2026,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,10792.51,-related-,MH100585,1601,Origin Handling,147.46
720530,CT720530,41392,Meritt Hardware Group S.A. (ES),DDP,AIR,"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",17-Jan-2026,23-Jan-2026,12-Jan-2026,17-Jan-2026,23-Jan-2026,24-Jan-2026,,,,,,,,,,MH100585,01-Feb-2026,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,10792.51,-related-,MH100585,1503,Import Trucking,774.43
720530,CT720530,41392,Meritt Hardware Group S.A. (ES),DDP,AIR,"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Ribarroja,"Shenzhen, China",,"Valencia, Spain",17-Jan-2026,23-Jan-2026,12-Jan-2026,17-Jan-2026,23-Jan-2026,24-Jan-2026,,,,,,,,,,MH100585,09-Feb-2026,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,10792.51,-related-,MH100585,1620,Bill of Lading Fee,55.02
720531,CT720531,41393,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Zhongshan Guzhen Lighting Accessories Co., Ltd. - Zhongshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",20-Mar-2025,15-Apr-2025,17-Mar-2025,20-Mar-2025,15-Apr-2025,24-Apr-2025,,0,0,1,0,60.615,18306.27,18306.27,43,MH100586,10-May-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,4527.98,4935.50,MH100586,1300,Ocean Freight - Port to Door,4584.95
720531,CT720531,41393,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Zhongshan Guzhen Lighting Accessories Co., Ltd. - Zhongshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",20-Mar-2025,15-Apr-2025,17-Mar-2025,20-Mar-2025,15-Apr-2025,24-Apr-2025,,0,0,1,0,,,,,MH100586,14-May-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,4527.98,-related-,MH100586,1601,Origin Handling,137.07
720531,CT720531,41393,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Zhongshan Guzhen Lighting Accessories Co., Ltd. - Zhongshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",20-Mar-2025,15-Apr-2025,17-Mar-2025,20-Mar-2025,15-Apr-2025,24-Apr-2025,,,,,,,,,,MH100586,26-Apr-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,4527.98,-related-,MH100586,1511,Destination Port Charges,155.77
720531,CT720531,41393,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Zhongshan Guzhen Lighting Accessories Co., Ltd. - Zhongshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",20-Mar-2025,15-Apr-2025,17-Mar-2025,20-Mar-2025,15-Apr-2025,24-Apr-2025,,,,,,,,,,MH100586,04-May-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,4527.98,-related-,MH100586,1620,Bill of Lading Fee,57.71
720532,CT720532,41394,Meritt Hardware Group S.A. (ES),DAP,AIR,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Plaza Zaragoza Servicios Logisticos - Zaragoza,"Shenzhen, China",,"Barcelona, Spain",13-Nov-2025,16-Nov-2025,08-Nov-2025,13-Nov-2025,16-Nov-2025,26-Nov-2025,,,,,,8.318,2222.84,2222.84,6,MH100587,05-Dec-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,8979.35,9787.49,MH100587,1101,Airfreight,8163.18
720532,CT720532,41394,Meritt Hardware Group S.A. (ES),DAP,AIR,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Plaza Zaragoza Servicios Logisticos - Zaragoza,"Shenzhen, China",,"Barcelona, Spain",13-Nov-2025,16-Nov-2025,08-Nov-2025,13-Nov-2025,16-Nov-2025,26-Nov-2025,,,,,,,,,,MH100587,02-Dec-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,8979.35,-related-,MH100587,1601,Origin Handling,135.93
720532,CT720532,41394,Meritt Hardware Group S.A. (ES),DAP,AIR,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Plaza Zaragoza Servicios Logisticos - Zaragoza,"Shenzhen, China",,"Barcelona, Spain",13-Nov-2025,16-Nov-2025,08-Nov-2025,13-Nov-2025,16-Nov-2025,26-Nov-2025,,,,,,,,,,MH100587,28-Nov-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,8979.35,-related-,MH100587,1503,Import Trucking,643.84
720532,CT720532,41394,Meritt Hardware Group S.A. (ES),DAP,AIR,"Jiangmen Pengjiang Hengli Locksets Co., Ltd. - Jiangmen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Plaza Zaragoza Servicios Logisticos - Zaragoza,"Shenzhen, China",,"Barcelona, Spain",13-Nov-2025,16-Nov-2025,08-Nov-2025,13-Nov-2025,16-Nov-2025,26-Nov-2025,,,,,,,,,,MH100587,07-Dec-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,8979.35,-related-,MH100587,1618,Hazardous Surcharge,844.54
720533,10387,41395,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Foshan Shunde Kaiyi Door Hardware Co., Ltd. - Foshan",Meritt Hardware Group S.A. - Valencia,Hong Kong,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China","Tanger Med, Morocco","Barcelona, Spain",29-Oct-2025,28-Nov-2025,24-Oct-2025,29-Oct-2025,28-Nov-2025,30-Nov-2025,,0,0,1,0,30.940,9124.54,9124.54,23,MH100588,04-Dec-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,4306.87,4694.49,MH100588,1300,Oceanfreight incl. Destination Delivery,4481.09
720533,10387,41395,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Foshan Shunde Kaiyi Door Hardware Co., Ltd. - Foshan",Meritt Hardware Group S.A. - Valencia,Hong Kong,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China","Tanger Med, Morocco","Barcelona, Spain",29-Oct-2025,28-Nov-2025,24-Oct-2025,29-Oct-2025,28-Nov-2025,30-Nov-2025,,0,0,1,0,,,,,MH100588,06-Dec-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,4306.87,-related-,MH100588,1505,Destination Terminal Handling,213.40
720534,10387,41395,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Foshan Shunde Kaiyi Door Hardware Co., Ltd. - Foshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",29-Oct-2025,28-Nov-2025,24-Oct-2025,29-Oct-2025,28-Nov-2025,30-Nov-2025,,0,0,1,0,30.940,9124.53,9124.53,23,MH100588,08-Dec-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,172.23,187.73,MH100588,1601,Origin Handling,127.29
720534,10387,41395,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Foshan Shunde Kaiyi Door Hardware Co., Ltd. - Foshan",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - Granollers,"Shenzhen, China",,"Barcelona, Spain",29-Oct-2025,28-Nov-2025,24-Oct-2025,29-Oct-2025,28-Nov-2025,30-Nov-2025,,0,0,1,0,,,,,MH100588,06-Dec-2025,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,172.23,-related-,MH100588,1620,Bill of Lading Fee,60.44
720535,10388,41396,Meritt Hardware Group S.A. (ES),DAP,AIR,"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",Singapore,"Valencia, Spain",28-Feb-2026,02-Mar-2026,19-Feb-2026,28-Feb-2026,02-Mar-2026,13-Mar-2026,,,,,,6.623,2108.56,2108.56,5,MH100589,18-Mar-2026,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,19573.73,21335.37,MH100589,1101,Airfreight,21279.75
720535,10388,41396,Meritt Hardware Group S.A. (ES),DAP,AIR,"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",Singapore,"Valencia, Spain",28-Feb-2026,02-Mar-2026,19-Feb-2026,28-Feb-2026,02-Mar-2026,13-Mar-2026,,,,,,,,,,MH100589,29-Mar-2026,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,19573.73,-related-,MH100589,1620,Bill of Lading Fee,55.62
720536,10388,41396,Meritt Hardware Group S.A. (ES),DAP,AIR,"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",28-Feb-2026,02-Mar-2026,19-Feb-2026,28-Feb-2026,02-Mar-2026,13-Mar-2026,,,,,,6.623,2108.56,2108.56,5,MH100589,20-Mar-2026,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,125.49,136.78,MH100589,1601,Origin Handling,136.78
720537,10388,41396,Meritt Hardware Group S.A. (ES),DAP,AIR,"Shenzhen Baoan Weiheng Fasteners Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Turia Almacenes Logisticos S.L. - Alicante,"Shenzhen, China",,"Valencia, Spain",28-Feb-2026,02-Mar-2026,19-Feb-2026,28-Feb-2026,02-Mar-2026,13-Mar-2026,,,,,,5.299,1686.85,1686.85,4,MH100589,29-Mar-2026,Guillem Ortiz,Meritt Hardware Group S.A. - Valencia,open,EUR,935.41,1019.60,MH100589,1503,Import Trucking,1019.60
720538,CT720538,41397,Meritt Hardware Group S.A. (ES),DAP,AIR,Meritt Sourcing Asia Ltd. - Singapore,Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - TBC,"Shenzhen, China",,"Barcelona, Spain",11-Apr-2026,16-Apr-2026,08-Apr-2026,11-Apr-2026,16-Apr-2026,27-Apr-2026,,,,,,6.797,1543.97,1543.97,5,MH100590,30-Apr-2026,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,5342.06,5822.84,MH100590,1101,Airfreight,5252.20
720538,CT720538,41397,Meritt Hardware Group S.A. (ES),DAP,AIR,Meritt Sourcing Asia Ltd. - Singapore,Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Barcelona, Spain",Valles Oriental Logistica S.L. - TBC,"Shenzhen, China",,"Barcelona, Spain",11-Apr-2026,16-Apr-2026,08-Apr-2026,11-Apr-2026,16-Apr-2026,27-Apr-2026,,,,,,,,,,MH100590,16-May-2026,Rui Camposinhos,Meritt Hardware Group S.A. - Valencia,open,EUR,5342.06,-related-,MH100590,1503,Import Trucking,570.64
720539,10390,41398,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Getafe Plataforma Logistica - Madrid,"Shenzhen, China",,"Valencia, Spain",24-Apr-2025,21-May-2025,18-Apr-2025,24-Apr-2025,21-May-2025,31-May-2025,,0,0,1,0,20.646,6505.01,6505.01,15,MH100591,09-Jun-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,4539.84,4948.43,MH100591,1300,Oceanfreight incl. Destination Delivery,4948.43
720540,10390,41398,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Getafe Plataforma Logistica - Madrid,"Shenzhen, China","Tanger Med, Morocco","Valencia, Spain",24-Apr-2025,21-May-2025,18-Apr-2025,24-Apr-2025,21-May-2025,31-May-2025,,0,0,1,0,20.645,6505.00,6505.00,15,MH100591,20-Jun-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,177.88,193.89,MH100591,1505,Destination Terminal Handling,193.89
720541,10390,41398,Meritt Hardware Group S.A. (ES),FOB,OCEAN - FCL (AW),"Shenzhen Pingshan Antai Wire Forms Co., Ltd. - Shenzhen",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Getafe Plataforma Logistica - Madrid,"Shenzhen, China",,"Valencia, Spain",24-Apr-2025,21-May-2025,18-Apr-2025,24-Apr-2025,21-May-2025,31-May-2025,,0,0,1,0,20.645,6505.00,6505.00,15,MH100591,14-Jun-2025,Nuria Bastida,Meritt Hardware Group S.A. - Valencia,open,EUR,52.57,57.30,MH100591,1620,Bill of Lading Fee,57.30
720542,10391,41399,Meritt Hardware Group S.A. (ES),FOB,OCEAN - LCL,"Guangzhou Panyu Sanhe Abrasives Co., Ltd. - Guangzhou",Meritt Hardware Group S.A. - Valencia,China,Spain,"Shenzhen, China","Valencia, Spain",Meritt Hardware c/o Getafe Plataforma - Madrid,"Shenzhen, China",,"Valencia, Spain",25-Aug-2025,27-Sep-2025,16-Aug-2025,25-Aug-2025,27-Sep-2025,07-Oct-2025,,0,0,0,0,30.690,9187.40,9187.40,22,MH100592,09-Oct-2025,Xavier Mendoza,Meritt Hardware Group S.A. - Valencia,open,EUR,5916.42,6448.90,MH100592,1302,Ocean Freight - LCL,4295.34
