CT #,GRP #,M #,Client Company,Shipping Term,Transport Mode,Shipper,Consignee,Origin Country,Destination Country,Origin,Destination,Delivery,Port of Loading,Transshipment Port,Port of Discharge,Act Port Load,Act Port Disch,Cargo Ready,Act Depart,Act Arriv,Act Deliv,CT Conts ST,20,40,40HQ,45,CT CBM,CT CWT,CT GWT kg,CT Plts,Sales Invoice #,Date Issued,Issued by,Bill To Party Company,Status,Currency,Billed Sales Amount,USD Sales Amount,Sales Invoice #,SI CC,SI CC Description,USD SI CC
720822,CT720822,41626,Calderwood Brands GmbH (DE),BRK,AIR,"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",09-Aug-2025,13-Aug-2025,03-Aug-2025,09-Aug-2025,13-Aug-2025,22-Aug-2025,,,,,,10.059,2669.73,2669.73,8,CB100814,02-Sep-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,8787.24,9578.09,CB100814,1101,Airfreight,8070.84
720822,CT720822,41626,Calderwood Brands GmbH (DE),BRK,AIR,"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",09-Aug-2025,13-Aug-2025,03-Aug-2025,09-Aug-2025,13-Aug-2025,22-Aug-2025,,,,,,,,,,CB100814,25-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,8787.24,-related-,CB100814,1601,Origin Handling,164.71
720822,CT720822,41626,Calderwood Brands GmbH (DE),BRK,AIR,"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",09-Aug-2025,13-Aug-2025,03-Aug-2025,09-Aug-2025,13-Aug-2025,22-Aug-2025,,,,,,,,,,CB100814,09-Sep-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,8787.24,-related-,CB100814,1503,Import Trucking,765.22
720822,CT720822,41626,Calderwood Brands GmbH (DE),BRK,AIR,"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",09-Aug-2025,13-Aug-2025,03-Aug-2025,09-Aug-2025,13-Aug-2025,22-Aug-2025,,,,,,,,,,CB100814,06-Sep-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,8787.24,-related-,CB100814,1618,Hazardous Surcharge,577.32
720823,CT720823,41627,Calderwood Brands GmbH (DE),DAP,AIR,"Linyi Hongfa Woodware Co., Ltd. - Linyi",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",02-Oct-2025,04-Oct-2025,27-Sep-2025,02-Oct-2025,04-Oct-2025,14-Oct-2025,,,,,,12.438,3604.79,3604.79,9,CB100815,31-Oct-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,12781.43,13931.76,CB100815,1101,Airfreight,12894.41
720823,CT720823,41627,Calderwood Brands GmbH (DE),DAP,AIR,"Linyi Hongfa Woodware Co., Ltd. - Linyi",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",02-Oct-2025,04-Oct-2025,27-Sep-2025,02-Oct-2025,04-Oct-2025,14-Oct-2025,,,,,,,,,,CB100815,18-Oct-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,12781.43,-related-,CB100815,1601,Origin Handling,152.17
720823,CT720823,41627,Calderwood Brands GmbH (DE),DAP,AIR,"Linyi Hongfa Woodware Co., Ltd. - Linyi",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",02-Oct-2025,04-Oct-2025,27-Sep-2025,02-Oct-2025,04-Oct-2025,14-Oct-2025,,,,,,,,,,CB100815,20-Oct-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,12781.43,-related-,CB100815,1503,Import Trucking - 40'hc,885.18
720824,CT720824,41628,Calderwood Brands GmbH (DE),DDP,Trucking-Domestic,"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Wisla Logistyka Kontraktowa Sp. z o.o. - N/A,"Qingdao, China",,"Gdansk, Poland",2025-11-15,2025-11-20,2025-11-06,2025-11-15,2025-11-20,2025-11-25,,,,,,5.051,1761.03,1761.03,4,CB100816,2025-12-12,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,1983.32,2161.82,CB100816,1401,Road Freight - Domestic,942.50
720824,CT720824,41628,Calderwood Brands GmbH (DE),DDP,Trucking-Domestic,"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Wisla Logistyka Kontraktowa Sp. z o.o. - N/A,"Qingdao, China",,"Gdansk, Poland",2025-11-15,2025-11-20,2025-11-06,2025-11-15,2025-11-20,2025-11-25,,,,,,,,,,CB100816,2025-12-09,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,1983.32,-related-,CB100816,1601,Origin Handling,160.88
720824,CT720824,41628,Calderwood Brands GmbH (DE),DDP,Trucking-Domestic,"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Wisla Logistyka Kontraktowa Sp. z o.o. - N/A,"Qingdao, China",,"Gdansk, Poland",2025-11-15,2025-11-20,2025-11-06,2025-11-15,2025-11-20,2025-11-25,,,,,,,,,,CB100816,2025-12-07,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,1983.32,-related-,CB100816,1503,Import Trucking,603.00
720824,CT720824,41628,Calderwood Brands GmbH (DE),DDP,Trucking-Domestic,"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Wisla Logistyka Kontraktowa Sp. z o.o. - N/A,"Qingdao, China",,"Gdansk, Poland",2025-11-15,2025-11-20,2025-11-06,2025-11-15,2025-11-20,2025-11-25,,,,,,,,,,CB100816,2025-12-03,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,1983.32,-related-,CB100816,1600,Outlay Fee,91.84
720824,CT720824,41628,Calderwood Brands GmbH (DE),DDP,Trucking-Domestic,"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Wisla Logistyka Kontraktowa Sp. z o.o. - N/A,"Qingdao, China",,"Gdansk, Poland",2025-11-15,2025-11-20,2025-11-06,2025-11-15,2025-11-20,2025-11-25,,,,,,,,,,CB100816,2025-12-10,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,1983.32,-related-,CB100816,1888,Adjustment - Prior Period,363.60
720825,CT720825,41629,Calderwood Brands GmbH (DE),DAP,AIR,Coimbatore Vasanth Pump Components Pvt. Ltd. - Coimbatore,Calderwood Polska Sp. z o.o. - Poznan,India,Poland,"Chennai, India","Gdansk, Poland",Wisla Logistyka Kontraktowa Sp. z o.o. - N/A,"Chennai, India","Colombo, Sri Lanka","Gdansk, Poland",19-Apr-2025,21-Apr-2025,12-Apr-2025,19-Apr-2025,21-Apr-2025,02-May-2025,,,,,,9.506,1882.77,1882.77,8,CB100817,04-May-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,EUR,6624.31,7220.50,CB100817,1101,Airfreight,6283.80
720825,CT720825,41629,Calderwood Brands GmbH (DE),DAP,AIR,Coimbatore Vasanth Pump Components Pvt. Ltd. - Coimbatore,Calderwood Polska Sp. z o.o. - Poznan,India,Poland,"Chennai, India","Gdansk, Poland",Wisla Logistyka Kontraktowa Sp. z o.o. - N/A,"Chennai, India","Colombo, Sri Lanka","Gdansk, Poland",19-Apr-2025,21-Apr-2025,12-Apr-2025,19-Apr-2025,21-Apr-2025,02-May-2025,,,,,,,,,,CB100817,14-May-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,EUR,6624.31,-related-,CB100817,1601,Origin Handling,149.77
720825,CT720825,41629,Calderwood Brands GmbH (DE),DAP,AIR,Coimbatore Vasanth Pump Components Pvt. Ltd. - Coimbatore,Calderwood Polska Sp. z o.o. - Poznan,India,Poland,"Chennai, India","Gdansk, Poland",Wisla Logistyka Kontraktowa Sp. z o.o. - N/A,"Chennai, India","Colombo, Sri Lanka","Gdansk, Poland",19-Apr-2025,21-Apr-2025,12-Apr-2025,19-Apr-2025,21-Apr-2025,02-May-2025,,,,,,,,,,CB100817,15-May-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,EUR,6624.31,-related-,CB100817,1503,Import Trucking,716.11
720825,CT720825,41629,Calderwood Brands GmbH (DE),DAP,AIR,Coimbatore Vasanth Pump Components Pvt. Ltd. - Coimbatore,Calderwood Polska Sp. z o.o. - Poznan,India,Poland,"Chennai, India","Gdansk, Poland",Wisla Logistyka Kontraktowa Sp. z o.o. - N/A,"Chennai, India","Colombo, Sri Lanka","Gdansk, Poland",19-Apr-2025,21-Apr-2025,12-Apr-2025,19-Apr-2025,21-Apr-2025,02-May-2025,,,,,,,,,,CB100817,13-May-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,EUR,6624.31,-related-,CB100817,1620,Bill of Lading Fee,70.82
720826,CT720826,41630,Calderwood Brands GmbH (DE),DAP,Trucking-Domestic,"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",11-Apr-2025,16-Apr-2025,04-Apr-2025,11-Apr-2025,16-Apr-2025,28-Apr-2025,,,,,,3.526,931.66,931.66,3,CB100818,02-May-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,GBP,1201.91,1610.56,CB100818,1401,Road Freight - Domestic,823.86
720826,CT720826,41630,Calderwood Brands GmbH (DE),DAP,Trucking-Domestic,"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",11-Apr-2025,16-Apr-2025,04-Apr-2025,11-Apr-2025,16-Apr-2025,28-Apr-2025,,,,,,,,,,CB100818,16-May-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,GBP,1201.91,-related-,CB100818,1601,Origin Handling,170.42
720826,CT720826,41630,Calderwood Brands GmbH (DE),DAP,Trucking-Domestic,"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",11-Apr-2025,16-Apr-2025,04-Apr-2025,11-Apr-2025,16-Apr-2025,28-Apr-2025,,,,,,,,,,CB100818,14-May-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,GBP,1201.91,-related-,CB100818,1503,Import Trucking - 40'hc,504.62
720826,CT720826,41630,Calderwood Brands GmbH (DE),DAP,Trucking-Domestic,"Penglai Dongsheng Metal Furniture Co., Ltd. - Penglai",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",11-Apr-2025,16-Apr-2025,04-Apr-2025,11-Apr-2025,16-Apr-2025,28-Apr-2025,,,,,,,,,,CB100818,07-May-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,GBP,1201.91,-related-,CB100818,1888,Adjustment - Prior Period,111.66
720827,CT720827,41631,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Laixi Zhongtian Plastic Mouldings Co., Ltd. - Laixi",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",07-Mar-2025,19-Apr-2025,27-Feb-2025,07-Mar-2025,19-Apr-2025,23-Apr-2025,,0,0,2,0,80.184,16468.87,16468.87,55,CB100819,11-May-2025,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,USD,13608.93,13608.93,CB100819,1301,Ocean Freight FCL,8331.68
720827,CT720827,41631,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Laixi Zhongtian Plastic Mouldings Co., Ltd. - Laixi",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",07-Mar-2025,19-Apr-2025,27-Feb-2025,07-Mar-2025,19-Apr-2025,23-Apr-2025,,0,0,2,0,,,,,CB100819,08-May-2025,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,USD,13608.93,-related-,CB100819,1601,Origin Handling,346.02
720827,CT720827,41631,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Laixi Zhongtian Plastic Mouldings Co., Ltd. - Laixi",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",07-Mar-2025,19-Apr-2025,27-Feb-2025,07-Mar-2025,19-Apr-2025,23-Apr-2025,,,,,,,,,,CB100819,26-Apr-2025,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,USD,13608.93,-related-,CB100819,1638,DAP Delivery Charges,4404.79
720827,CT720827,41631,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Laixi Zhongtian Plastic Mouldings Co., Ltd. - Laixi",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",07-Mar-2025,19-Apr-2025,27-Feb-2025,07-Mar-2025,19-Apr-2025,23-Apr-2025,,,,,,,,,,CB100819,27-Apr-2025,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,USD,13608.93,-related-,CB100819,1505,Destination Terminal Handling,452.07
720827,CT720827,41631,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Laixi Zhongtian Plastic Mouldings Co., Ltd. - Laixi",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",07-Mar-2025,19-Apr-2025,27-Feb-2025,07-Mar-2025,19-Apr-2025,23-Apr-2025,,,,,,,,,,CB100819,26-Apr-2025,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,USD,13608.93,-related-,CB100819,1620,Bill of Lading Fee,74.37
720828,CT720828,41632,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,"Dezhou Xingyuan Textile Homeware Co., Ltd. - Dezhou",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",30-May-2025,07-Jul-2025,22-May-2025,30-May-2025,07-Jul-2025,15-Jul-2025,,0,0,0,0,91.195,27062.93,27062.93,62,CB100820,29-Jul-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,10618.87,11574.57,CB100820,1302,Ocean Freight - LCL,6347.31
720828,CT720828,41632,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,"Dezhou Xingyuan Textile Homeware Co., Ltd. - Dezhou",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",30-May-2025,07-Jul-2025,22-May-2025,30-May-2025,07-Jul-2025,15-Jul-2025,,0,0,0,0,,,,,CB100820,17-Jul-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,10618.87,-related-,CB100820,1630,Origin Charges - All In,1505.17
720828,CT720828,41632,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,"Dezhou Xingyuan Textile Homeware Co., Ltd. - Dezhou",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",30-May-2025,07-Jul-2025,22-May-2025,30-May-2025,07-Jul-2025,15-Jul-2025,,,,,,,,,,CB100820,26-Jul-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,10618.87,-related-,CB100820,1601,Origin Handling,162.22
720828,CT720828,41632,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,"Dezhou Xingyuan Textile Homeware Co., Ltd. - Dezhou",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",30-May-2025,07-Jul-2025,22-May-2025,30-May-2025,07-Jul-2025,15-Jul-2025,,,,,,,,,,CB100820,04-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,10618.87,-related-,CB100820,1503,Import Trucking - 40'hc,3389.21
720828,CT720828,41632,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,"Dezhou Xingyuan Textile Homeware Co., Ltd. - Dezhou",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",30-May-2025,07-Jul-2025,22-May-2025,30-May-2025,07-Jul-2025,15-Jul-2025,,,,,,,,,,CB100820,25-Jul-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,10618.87,-related-,CB100820,1620,Bill of Lading Fee,72.88
720828,CT720828,41632,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,"Dezhou Xingyuan Textile Homeware Co., Ltd. - Dezhou",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Dommelvracht Logistiek BV - Eindhoven,"Qingdao, China",,"Rotterdam, Netherlands",30-May-2025,07-Jul-2025,22-May-2025,30-May-2025,07-Jul-2025,15-Jul-2025,,,,,,,,,,CB100820,17-Jul-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,10618.87,-related-,CB100820,1600,Outlay Fee,97.78
720829,CT720829,41633,Calderwood Brands GmbH (DE),DAP,AIR,"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",2026-06-06,2026-06-12,2026-05-29,2026-06-06,2026-06-12,2026-06-24,,,,,,6.286,1326.21,1326.21,5,CB100821,2026-07-03,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,5025.62,5477.93,CB100821,1101,Airfreight,4654.89
720829,CT720829,41633,Calderwood Brands GmbH (DE),DAP,AIR,"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",2026-06-06,2026-06-12,2026-05-29,2026-06-06,2026-06-12,2026-06-24,,,,,,,,,,CB100821,2026-07-10,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,5025.62,-related-,CB100821,1601,Origin Handling,150.10
720829,CT720829,41633,Calderwood Brands GmbH (DE),DAP,AIR,"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",2026-06-06,2026-06-12,2026-05-29,2026-06-06,2026-06-12,2026-06-24,,,,,,,,,,CB100821,2026-07-05,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,5025.62,-related-,CB100821,1503,Import Trucking,583.44
720829,CT720829,41633,Calderwood Brands GmbH (DE),DAP,AIR,"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",2026-06-06,2026-06-12,2026-05-29,2026-06-06,2026-06-12,2026-06-24,,,,,,,,,,CB100821,2026-07-08,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,5025.62,-related-,CB100821,1600,Outlay Fee 2.5 %,89.50
720830,CT720830,41634,Calderwood Brands GmbH (DE),DDP,Trucking-Cross Border,Hosur Anand Wire Products Pvt. Ltd. - Hosur,Calderwood Benelux B.V. - Eindhoven,,Netherlands,"Chennai, India","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Chennai, India",,"Rotterdam, Netherlands",22-Jun-2025,28-Jun-2025,14-Jun-2025,22-Jun-2025,28-Jun-2025,29-Jun-2025,,,,,,11.587,2733.01,2733.01,10,CB100822,19-Jul-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,1988.68,1988.68,CB100822,1401,Road Freight - Domestic,972.03
720830,CT720830,41634,Calderwood Brands GmbH (DE),DDP,Trucking-Cross Border,Hosur Anand Wire Products Pvt. Ltd. - Hosur,Calderwood Benelux B.V. - Eindhoven,,Netherlands,"Chennai, India","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Chennai, India",,"Rotterdam, Netherlands",22-Jun-2025,28-Jun-2025,14-Jun-2025,22-Jun-2025,28-Jun-2025,29-Jun-2025,,,,,,,,,,CB100822,11-Jul-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,1988.68,-related-,CB100822,1601,Origin Handling,152.67
720830,CT720830,41634,Calderwood Brands GmbH (DE),DDP,Trucking-Cross Border,Hosur Anand Wire Products Pvt. Ltd. - Hosur,Calderwood Benelux B.V. - Eindhoven,,Netherlands,"Chennai, India","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Chennai, India",,"Rotterdam, Netherlands",22-Jun-2025,28-Jun-2025,14-Jun-2025,22-Jun-2025,28-Jun-2025,29-Jun-2025,,,,,,,,,,CB100822,05-Jul-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,1988.68,-related-,CB100822,1503,Import Trucking - 40'hc,863.98
720831,10622,41635,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,Hosur Anand Wire Products Pvt. Ltd. - Hosur,Calderwood Polska Sp. z o.o. - Poznan,India,Poland,"Chennai, India","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Chennai, India",,"Gdansk, Poland",2025-04-27,2025-05-29,2025-04-22,2025-04-27,2025-05-29,2025-05-31,,0,0,0,0,24.600,4574.81,4574.81,18,CB100823,2025-06-13,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,2984.23,3252.81,CB100823,1302,Oceanfreight - LCL,3100.57
720831,10622,41635,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,Hosur Anand Wire Products Pvt. Ltd. - Hosur,Calderwood Polska Sp. z o.o. - Poznan,India,Poland,"Chennai, India","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Chennai, India",,"Gdansk, Poland",2025-04-27,2025-05-29,2025-04-22,2025-04-27,2025-05-29,2025-05-31,,0,0,0,0,,,,,CB100823,2025-06-10,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,2984.23,-related-,CB100823,1601,Origin Handling,152.24
720832,10622,41635,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,Hosur Anand Wire Products Pvt. Ltd. - Hosur,Calderwood Polska Sp. z o.o. - Poznan,India,Poland,"Chennai, India","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Chennai, India",,"Gdansk, Poland",2025-04-27,2025-05-29,2025-04-22,2025-04-27,2025-05-29,2025-05-31,,0,0,0,0,23.233,4320.65,4320.65,17,CB100823,2025-06-05,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,3365.15,3668.01,CB100823,1630,Origin Charges - All In,1608.56
720832,10622,41635,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,Hosur Anand Wire Products Pvt. Ltd. - Hosur,Calderwood Polska Sp. z o.o. - Poznan,India,Poland,"Chennai, India","Gdansk, Poland",Karpaty Magazyny Spolka - Lodz,"Chennai, India",,"Gdansk, Poland",2025-04-27,2025-05-29,2025-04-22,2025-04-27,2025-05-29,2025-05-31,,0,0,0,0,,,,,CB100823,2025-06-08,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,3365.15,-related-,CB100823,1503,Import Trucking - 40'hc,2059.45
720833,CT720833,41636,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Laixi Zhongtian Plastic Mouldings Co., Ltd. - Laixi",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",24-Jan-2026,01-Mar-2026,19-Jan-2026,24-Jan-2026,01-Mar-2026,05-Mar-2026,,0,0,1,0,49.106,14547.31,14547.31,34,CB100824,24-Mar-2026,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,6899.28,7520.21,CB100824,1301,Oceanfreight - FCL & Services,4173.33
720833,CT720833,41636,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Laixi Zhongtian Plastic Mouldings Co., Ltd. - Laixi",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",24-Jan-2026,01-Mar-2026,19-Jan-2026,24-Jan-2026,01-Mar-2026,05-Mar-2026,,0,0,1,0,,,,,CB100824,22-Mar-2026,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,EUR,6899.28,-related-,CB100824,1630,Origin Charges - All In,1237.46
